region,year,season,dt_h,O,n_acq
Sannikov_DmLaptev,2021,freeze-up,48,0.0991,27
Sannikov_DmLaptev,2021,freeze-up,72,0.2728,27
Sannikov_DmLaptev,2021,freeze-up,168,0.9347,27
Sannikov_DmLaptev,2022,winter,6,0.0,14
Sannikov_DmLaptev,2022,winter,12,0.0,14
Sannikov_DmLaptev,2022,winter,24,0.0,14
Sannikov_DmLaptev,2022,winter,48,0.0457,14
Sannikov_DmLaptev,2022,winter,72,0.0457,14
Sannikov_DmLaptev,2022,winter,168,0.4228,14
Sannikov_DmLaptev,2022,shoulder,6,0.0,8
Sannikov_DmLaptev,2022,shoulder,12,0.0,8
Sannikov_DmLaptev,2022,shoulder,24,0.0,8
Sannikov_DmLaptev,2022,shoulder,48,0.0337,8
Sannikov_DmLaptev,2022,shoulder,72,0.0337,8
Sannikov_DmLaptev,2022,shoulder,168,0.2788,8
Sannikov_DmLaptev,2022,melt,6,0.0,17
Sannikov_DmLaptev,2022,melt,12,0.0,17
Sannikov_DmLaptev,2022,melt,24,0.0,17
Sannikov_DmLaptev,2022,melt,48,0.0253,17
Sannikov_DmLaptev,2022,melt,72,0.0253,17
Sannikov_DmLaptev,2022,melt,168,0.3114,17
Sannikov_DmLaptev,2022,freeze-up,6,0.0,4
Sannikov_DmLaptev,2022,freeze-up,12,0.0,4
Sannikov_DmLaptev,2022,freeze-up,24,0.0,4
Sannikov_DmLaptev,2022,freeze-up,48,0.0,4
Sannikov_DmLaptev,2022,freeze-up,72,0.0,4
Sannikov_DmLaptev,2022,freeze-up,168,0.0,4
Sannikov_DmLaptev,2023,winter,6,0.0,4
Sannikov_DmLaptev,2023,winter,12,0.0,4
Sannikov_DmLaptev,2023,winter,24,0.0,4
Sannikov_DmLaptev,2023,winter,48,0.0,4
Sannikov_DmLaptev,2023,winter,72,0.0,4
Sannikov_DmLaptev,2023,winter,168,0.0,4
Sannikov_DmLaptev,2023,shoulder,6,0.0,6
Sannikov_DmLaptev,2023,shoulder,12,0.0,6
Sannikov_DmLaptev,2023,shoulder,24,0.0,6
Sannikov_DmLaptev,2023,shoulder,48,0.0,6
Sannikov_DmLaptev,2023,shoulder,72,0.0,6
Sannikov_DmLaptev,2023,shoulder,168,0.1799,6
Sannikov_DmLaptev,2023,melt,6,0.0,15
Sannikov_DmLaptev,2023,melt,12,0.0,15
Sannikov_DmLaptev,2023,melt,24,0.0,15
Sannikov_DmLaptev,2023,melt,48,0.0084,15
Sannikov_DmLaptev,2023,melt,72,0.0084,15
Sannikov_DmLaptev,2023,melt,168,0.1962,15
Sannikov_DmLaptev,2023,freeze-up,6,0.0,5
Sannikov_DmLaptev,2023,freeze-up,12,0.0,5
Sannikov_DmLaptev,2023,freeze-up,24,0.0,5
Sannikov_DmLaptev,2023,freeze-up,48,0.0,5
Sannikov_DmLaptev,2023,freeze-up,72,0.0,5
Sannikov_DmLaptev,2023,freeze-up,168,0.0,5
Sannikov_DmLaptev,2024,winter,6,0.0,3
Sannikov_DmLaptev,2024,winter,12,0.0,3
Sannikov_DmLaptev,2024,winter,24,0.0,3
Sannikov_DmLaptev,2024,winter,48,0.0,3
Sannikov_DmLaptev,2024,winter,72,0.0,3
Sannikov_DmLaptev,2024,winter,168,0.0,3
Sannikov_DmLaptev,2024,shoulder,6,0.0,8
Sannikov_DmLaptev,2024,shoulder,12,0.0,8
Sannikov_DmLaptev,2024,shoulder,24,0.0,8
Sannikov_DmLaptev,2024,shoulder,48,0.0506,8
Sannikov_DmLaptev,2024,shoulder,72,0.0506,8
Sannikov_DmLaptev,2024,shoulder,168,0.1158,8
Sannikov_DmLaptev,2024,melt,6,0.0,14
Sannikov_DmLaptev,2024,melt,12,0.0,14
Sannikov_DmLaptev,2024,melt,24,0.0,14
Sannikov_DmLaptev,2024,melt,48,0.0169,14
Sannikov_DmLaptev,2024,melt,72,0.0169,14
Sannikov_DmLaptev,2024,melt,168,0.2046,14
Sannikov_DmLaptev,2024,freeze-up,6,0.0,17
Sannikov_DmLaptev,2024,freeze-up,12,0.0,17
Sannikov_DmLaptev,2024,freeze-up,24,0.0,17
Sannikov_DmLaptev,2024,freeze-up,48,0.0671,17
Sannikov_DmLaptev,2024,freeze-up,72,0.0671,17
Sannikov_DmLaptev,2024,freeze-up,168,0.4248,17
Sannikov_DmLaptev,2025,winter,6,0.0,15
Sannikov_DmLaptev,2025,winter,12,0.0,15
Sannikov_DmLaptev,2025,winter,24,0.0,15
Sannikov_DmLaptev,2025,winter,48,0.0686,15
Sannikov_DmLaptev,2025,winter,72,0.0686,15
Sannikov_DmLaptev,2025,winter,168,0.1905,15
Sannikov_DmLaptev,2025,shoulder,6,0.0,17
Sannikov_DmLaptev,2025,shoulder,12,0.0,17
Sannikov_DmLaptev,2025,shoulder,24,0.0,17
Sannikov_DmLaptev,2025,shoulder,48,0.0506,17
Sannikov_DmLaptev,2025,shoulder,72,0.344,17
Sannikov_DmLaptev,2025,shoulder,168,0.8038,17
Sannikov_DmLaptev,2025,melt,6,0.0,33
Sannikov_DmLaptev,2025,melt,12,0.0,33
Sannikov_DmLaptev,2025,melt,24,0.0081,33
Sannikov_DmLaptev,2025,melt,48,0.0419,33
Sannikov_DmLaptev,2025,melt,72,0.2864,33
Sannikov_DmLaptev,2025,melt,168,0.8366,33
Sannikov_DmLaptev,2025,freeze-up,6,0.0,25
Sannikov_DmLaptev,2025,freeze-up,12,0.0,25
Sannikov_DmLaptev,2025,freeze-up,24,0.0,25
Sannikov_DmLaptev,2025,freeze-up,48,0.0671,25
Sannikov_DmLaptev,2025,freeze-up,72,0.3913,25
Sannikov_DmLaptev,2025,freeze-up,168,0.7394,25
Sannikov_DmLaptev,2026,winter,6,0.0,18
Sannikov_DmLaptev,2026,winter,12,0.0,18
Sannikov_DmLaptev,2026,winter,24,0.0,18
Sannikov_DmLaptev,2026,winter,48,0.0686,18
Sannikov_DmLaptev,2026,winter,72,0.2011,18
Sannikov_DmLaptev,2026,winter,168,0.2567,18
Sannikov_DmLaptev,2026,shoulder,6,0.0,15
Sannikov_DmLaptev,2026,shoulder,12,0.0,15
Sannikov_DmLaptev,2026,shoulder,24,0.0,15
Sannikov_DmLaptev,2026,shoulder,48,0.0656,15
Sannikov_DmLaptev,2026,shoulder,72,0.1634,15
Sannikov_DmLaptev,2026,shoulder,168,0.6391,15
Sannikov_DmLaptev,2026,melt,6,0.0,15
Sannikov_DmLaptev,2026,melt,12,0.0,15
Sannikov_DmLaptev,2026,melt,24,0.0205,15
Sannikov_DmLaptev,2026,melt,48,0.0205,15
Sannikov_DmLaptev,2026,melt,72,0.0205,15
Sannikov_DmLaptev,2026,melt,168,0.567,15
VictoriaStrait,2016,winter,6,0.0,7
VictoriaStrait,2016,winter,12,0.0,7
VictoriaStrait,2016,winter,24,0.0,7
VictoriaStrait,2016,winter,48,0.0,7
VictoriaStrait,2016,winter,72,0.0,7
VictoriaStrait,2016,winter,168,0.0,7
VictoriaStrait,2016,shoulder,6,0.0,5
VictoriaStrait,2016,shoulder,12,0.0,5
VictoriaStrait,2016,shoulder,24,0.0,5
VictoriaStrait,2016,shoulder,48,0.0,5
VictoriaStrait,2016,shoulder,72,0.0,5
VictoriaStrait,2016,shoulder,168,0.0,5
VictoriaStrait,2016,melt,6,0.0,7
VictoriaStrait,2016,melt,12,0.0,7
VictoriaStrait,2016,melt,24,0.0,7
VictoriaStrait,2016,melt,48,0.0,7
VictoriaStrait,2016,melt,72,0.0,7
VictoriaStrait,2016,melt,168,0.0948,7
VictoriaStrait,2016,freeze-up,6,0.0,34
VictoriaStrait,2016,freeze-up,12,0.0095,34
VictoriaStrait,2016,freeze-up,24,0.0709,34
VictoriaStrait,2016,freeze-up,48,0.2438,34
VictoriaStrait,2016,freeze-up,72,0.3026,34
VictoriaStrait,2016,freeze-up,168,0.8367,34
VictoriaStrait,2017,winter,6,0.0,40
VictoriaStrait,2017,winter,12,0.0049,40
VictoriaStrait,2017,winter,24,0.1485,40
VictoriaStrait,2017,winter,48,0.2934,40
VictoriaStrait,2017,winter,72,0.4541,40
VictoriaStrait,2017,winter,168,0.989,40
VictoriaStrait,2017,shoulder,6,0.0,43
VictoriaStrait,2017,shoulder,12,0.0,43
VictoriaStrait,2017,shoulder,24,0.4401,43
VictoriaStrait,2017,shoulder,48,0.6031,43
VictoriaStrait,2017,shoulder,72,0.8352,43
VictoriaStrait,2017,shoulder,168,0.9836,43
VictoriaStrait,2017,melt,6,0.0,79
VictoriaStrait,2017,melt,12,0.0,79
VictoriaStrait,2017,melt,24,0.375,79
VictoriaStrait,2017,melt,48,0.5706,79
VictoriaStrait,2017,melt,72,0.7363,79
VictoriaStrait,2017,melt,168,0.9836,79
VictoriaStrait,2017,freeze-up,6,0.0,58
VictoriaStrait,2017,freeze-up,12,0.0,58
VictoriaStrait,2017,freeze-up,24,0.3783,58
VictoriaStrait,2017,freeze-up,48,0.5296,58
VictoriaStrait,2017,freeze-up,72,0.6615,58
VictoriaStrait,2017,freeze-up,168,0.9783,58
VictoriaStrait,2018,winter,6,0.0,55
VictoriaStrait,2018,winter,12,0.0,55
VictoriaStrait,2018,winter,24,0.2983,55
VictoriaStrait,2018,winter,48,0.5635,55
VictoriaStrait,2018,winter,72,0.7208,55
VictoriaStrait,2018,winter,168,0.989,55
VictoriaStrait,2018,shoulder,6,0.0,38
VictoriaStrait,2018,shoulder,12,0.0,38
VictoriaStrait,2018,shoulder,24,0.3424,38
VictoriaStrait,2018,shoulder,48,0.538,38
VictoriaStrait,2018,shoulder,72,0.6706,38
VictoriaStrait,2018,shoulder,168,0.9836,38
VictoriaStrait,2018,melt,6,0.0,66
VictoriaStrait,2018,melt,12,0.0,66
VictoriaStrait,2018,melt,24,0.2445,66
VictoriaStrait,2018,melt,48,0.489,66
VictoriaStrait,2018,melt,72,0.5553,66
VictoriaStrait,2018,melt,168,0.9836,66
VictoriaStrait,2018,freeze-up,6,0.0,60
VictoriaStrait,2018,freeze-up,12,0.0,60
VictoriaStrait,2018,freeze-up,24,0.3891,60
VictoriaStrait,2018,freeze-up,48,0.5621,60
VictoriaStrait,2018,freeze-up,72,0.7379,60
VictoriaStrait,2018,freeze-up,168,0.9675,60
VictoriaStrait,2019,winter,6,0.0,58
VictoriaStrait,2019,winter,12,0.0,58
VictoriaStrait,2019,winter,24,0.3978,58
VictoriaStrait,2019,winter,48,0.5304,58
VictoriaStrait,2019,winter,72,0.6652,58
VictoriaStrait,2019,winter,168,0.989,58
VictoriaStrait,2019,shoulder,6,0.0,35
VictoriaStrait,2019,shoulder,12,0.0,35
VictoriaStrait,2019,shoulder,24,0.2771,35
VictoriaStrait,2019,shoulder,48,0.5053,35
VictoriaStrait,2019,shoulder,72,0.6048,35
VictoriaStrait,2019,shoulder,168,0.9673,35
VictoriaStrait,2019,melt,6,0.0,72
VictoriaStrait,2019,melt,12,0.0,72
VictoriaStrait,2019,melt,24,0.2934,72
VictoriaStrait,2019,melt,48,0.5464,72
VictoriaStrait,2019,melt,72,0.5961,72
VictoriaStrait,2019,melt,168,0.9918,72
VictoriaStrait,2019,freeze-up,6,0.0,60
VictoriaStrait,2019,freeze-up,12,0.0,60
VictoriaStrait,2019,freeze-up,24,0.3999,60
VictoriaStrait,2019,freeze-up,48,0.5729,60
VictoriaStrait,2019,freeze-up,72,0.7267,60
VictoriaStrait,2019,freeze-up,168,0.9563,60
VictoriaStrait,2020,winter,6,0.0,61
VictoriaStrait,2020,winter,12,0.0,61
VictoriaStrait,2020,winter,24,0.4153,61
VictoriaStrait,2020,winter,48,0.5682,61
VictoriaStrait,2020,winter,72,0.746,61
VictoriaStrait,2020,winter,168,0.9781,61
VictoriaStrait,2020,shoulder,6,0.0,37
VictoriaStrait,2020,shoulder,12,0.0,37
VictoriaStrait,2020,shoulder,24,0.3097,37
VictoriaStrait,2020,shoulder,48,0.5379,37
VictoriaStrait,2020,shoulder,72,0.6374,37
VictoriaStrait,2020,shoulder,168,0.9836,37
VictoriaStrait,2020,melt,6,0.0,72
VictoriaStrait,2020,melt,12,0.0,72
VictoriaStrait,2020,melt,24,0.2934,72
VictoriaStrait,2020,melt,48,0.5379,72
VictoriaStrait,2020,melt,72,0.6208,72
VictoriaStrait,2020,melt,168,0.9918,72
VictoriaStrait,2020,freeze-up,6,0.0,61
VictoriaStrait,2020,freeze-up,12,0.0,61
VictoriaStrait,2020,freeze-up,24,0.4108,61
VictoriaStrait,2020,freeze-up,48,0.5621,61
VictoriaStrait,2020,freeze-up,72,0.7379,61
VictoriaStrait,2020,freeze-up,168,0.9675,61
VictoriaStrait,2021,winter,6,0.0,56
VictoriaStrait,2021,winter,12,0.0,56
VictoriaStrait,2021,winter,24,0.3757,56
VictoriaStrait,2021,winter,48,0.5304,56
VictoriaStrait,2021,winter,72,0.6652,56
VictoriaStrait,2021,winter,168,0.9554,56
VictoriaStrait,2021,shoulder,6,0.0,37
VictoriaStrait,2021,shoulder,12,0.0,37
VictoriaStrait,2021,shoulder,24,0.3097,37
VictoriaStrait,2021,shoulder,48,0.5379,37
VictoriaStrait,2021,shoulder,72,0.6374,37
VictoriaStrait,2021,shoulder,168,0.9836,37
VictoriaStrait,2021,melt,6,0.0,69
VictoriaStrait,2021,melt,12,0.0,69
VictoriaStrait,2021,melt,24,0.269,69
VictoriaStrait,2021,melt,48,0.4972,69
VictoriaStrait,2021,melt,72,0.5879,69
VictoriaStrait,2021,melt,168,0.9836,69
VictoriaStrait,2021,freeze-up,6,0.0,54
VictoriaStrait,2021,freeze-up,12,0.0,54
VictoriaStrait,2021,freeze-up,24,0.3027,54
VictoriaStrait,2021,freeze-up,48,0.4972,54
VictoriaStrait,2021,freeze-up,72,0.6835,54
VictoriaStrait,2021,freeze-up,168,0.9675,54
VictoriaStrait,2022,winter,6,0.0,21
VictoriaStrait,2022,winter,12,0.0,21
VictoriaStrait,2022,winter,24,0.0,21
VictoriaStrait,2022,winter,48,0.1326,21
VictoriaStrait,2022,winter,72,0.1326,21
VictoriaStrait,2022,winter,168,0.9554,21
VictoriaStrait,2022,shoulder,6,0.0,9
VictoriaStrait,2022,shoulder,12,0.0,9
VictoriaStrait,2022,shoulder,24,0.0,9
VictoriaStrait,2022,shoulder,48,0.0978,9
VictoriaStrait,2022,shoulder,72,0.0978,9
VictoriaStrait,2022,shoulder,168,0.5081,9
VictoriaStrait,2022,melt,6,0.0,12
VictoriaStrait,2022,melt,12,0.0,12
VictoriaStrait,2022,melt,24,0.0,12
VictoriaStrait,2022,melt,48,0.0489,12
VictoriaStrait,2022,melt,72,0.0489,12
VictoriaStrait,2022,melt,168,0.3934,12
VictoriaStrait,2022,freeze-up,6,0.0,24
VictoriaStrait,2022,freeze-up,12,0.0,24
VictoriaStrait,2022,freeze-up,24,0.0,24
VictoriaStrait,2022,freeze-up,48,0.173,24
VictoriaStrait,2022,freeze-up,72,0.173,24
VictoriaStrait,2022,freeze-up,168,0.9891,24
VictoriaStrait,2023,winter,6,0.0,22
VictoriaStrait,2023,winter,12,0.0,22
VictoriaStrait,2023,winter,24,0.0,22
VictoriaStrait,2023,winter,48,0.1547,22
VictoriaStrait,2023,winter,72,0.1547,22
VictoriaStrait,2023,winter,168,0.9333,22
VictoriaStrait,2023,shoulder,6,0.0,11
VictoriaStrait,2023,shoulder,12,0.0,11
VictoriaStrait,2023,shoulder,24,0.0,11
VictoriaStrait,2023,shoulder,48,0.0978,11
VictoriaStrait,2023,shoulder,72,0.0978,11
VictoriaStrait,2023,shoulder,168,0.5081,11
VictoriaStrait,2023,melt,6,0.0,18
VictoriaStrait,2023,melt,12,0.0,18
VictoriaStrait,2023,melt,24,0.0,18
VictoriaStrait,2023,melt,48,0.0652,18
VictoriaStrait,2023,melt,72,0.0652,18
VictoriaStrait,2023,melt,168,0.3934,18
VictoriaStrait,2023,freeze-up,6,0.0,24
VictoriaStrait,2023,freeze-up,12,0.0,24
VictoriaStrait,2023,freeze-up,24,0.0,24
VictoriaStrait,2023,freeze-up,48,0.173,24
VictoriaStrait,2023,freeze-up,72,0.173,24
VictoriaStrait,2023,freeze-up,168,0.9891,24
VictoriaStrait,2024,winter,6,0.0,23
VictoriaStrait,2024,winter,12,0.0,23
VictoriaStrait,2024,winter,24,0.0,23
VictoriaStrait,2024,winter,48,0.1748,23
VictoriaStrait,2024,winter,72,0.1748,23
VictoriaStrait,2024,winter,168,0.9449,23
VictoriaStrait,2024,shoulder,6,0.0,10
VictoriaStrait,2024,shoulder,12,0.0,10
VictoriaStrait,2024,shoulder,24,0.0,10
VictoriaStrait,2024,shoulder,48,0.0978,10
VictoriaStrait,2024,shoulder,72,0.0978,10
VictoriaStrait,2024,shoulder,168,0.5902,10
VictoriaStrait,2024,melt,6,0.0,19
VictoriaStrait,2024,melt,12,0.0,19
VictoriaStrait,2024,melt,24,0.0,19
VictoriaStrait,2024,melt,48,0.0815,19
VictoriaStrait,2024,melt,72,0.0815,19
VictoriaStrait,2024,melt,168,0.4508,19
VictoriaStrait,2024,freeze-up,6,0.0,22
VictoriaStrait,2024,freeze-up,12,0.0,22
VictoriaStrait,2024,freeze-up,24,0.0,22
VictoriaStrait,2024,freeze-up,48,0.1297,22
VictoriaStrait,2024,freeze-up,72,0.1297,22
VictoriaStrait,2024,freeze-up,168,0.9675,22
VictoriaStrait,2025,winter,6,0.0,23
VictoriaStrait,2025,winter,12,0.0,23
VictoriaStrait,2025,winter,24,0.0,23
VictoriaStrait,2025,winter,48,0.1326,23
VictoriaStrait,2025,winter,72,0.1882,23
VictoriaStrait,2025,winter,168,0.989,23
VictoriaStrait,2025,shoulder,6,0.0,36
VictoriaStrait,2025,shoulder,12,0.0,36
VictoriaStrait,2025,shoulder,24,0.3098,36
VictoriaStrait,2025,shoulder,48,0.4963,36
VictoriaStrait,2025,shoulder,72,0.5957,36
VictoriaStrait,2025,shoulder,168,0.9836,36
VictoriaStrait,2025,melt,6,0.0,68
VictoriaStrait,2025,melt,12,0.0108,68
VictoriaStrait,2025,melt,24,0.2175,68
VictoriaStrait,2025,melt,48,0.4646,68
VictoriaStrait,2025,melt,72,0.5554,68
VictoriaStrait,2025,melt,168,0.9507,68
VictoriaStrait,2025,freeze-up,6,0.0,69
VictoriaStrait,2025,freeze-up,12,0.0381,69
VictoriaStrait,2025,freeze-up,24,0.3892,69
VictoriaStrait,2025,freeze-up,48,0.5949,69
VictoriaStrait,2025,freeze-up,72,0.7487,69
VictoriaStrait,2025,freeze-up,168,0.9891,69
VictoriaStrait,2026,winter,6,0.0,55
VictoriaStrait,2026,winter,12,0.0194,55
VictoriaStrait,2026,winter,24,0.2749,55
VictoriaStrait,2026,winter,48,0.4862,55
VictoriaStrait,2026,winter,72,0.6541,55
VictoriaStrait,2026,winter,168,0.989,55
VictoriaStrait,2026,shoulder,6,0.0009,66
VictoriaStrait,2026,shoulder,12,0.0511,66
VictoriaStrait,2026,shoulder,24,0.4799,66
VictoriaStrait,2026,shoulder,48,0.6273,66
VictoriaStrait,2026,shoulder,72,0.892,66
VictoriaStrait,2026,shoulder,168,0.9909,66
VictoriaStrait,2026,melt,6,0.0004,74
VictoriaStrait,2026,melt,12,0.023,74
VictoriaStrait,2026,melt,24,0.3386,74
VictoriaStrait,2026,melt,48,0.5641,74
VictoriaStrait,2026,melt,72,0.71,74
VictoriaStrait,2026,melt,168,0.9898,74
Vilkitsky,2016,winter,6,0.0,48
Vilkitsky,2016,winter,12,0.0,48
Vilkitsky,2016,winter,24,0.0136,48
Vilkitsky,2016,winter,48,0.7573,48
Vilkitsky,2016,winter,72,0.7573,48
Vilkitsky,2016,winter,168,0.9781,48
Vilkitsky,2016,shoulder,6,0.0,30
Vilkitsky,2016,shoulder,12,0.0,30
Vilkitsky,2016,shoulder,24,0.0,30
Vilkitsky,2016,shoulder,48,0.7037,30
Vilkitsky,2016,shoulder,72,0.7037,30
Vilkitsky,2016,shoulder,168,0.951,30
Vilkitsky,2016,melt,6,0.0003,56
Vilkitsky,2016,melt,12,0.0003,56
Vilkitsky,2016,melt,24,0.0326,56
Vilkitsky,2016,melt,48,0.597,56
Vilkitsky,2016,melt,72,0.597,56
Vilkitsky,2016,melt,168,0.8934,56
Vilkitsky,2016,freeze-up,6,0.0072,69
Vilkitsky,2016,freeze-up,12,0.0072,69
Vilkitsky,2016,freeze-up,24,0.1249,69
Vilkitsky,2016,freeze-up,48,0.6623,69
Vilkitsky,2016,freeze-up,72,0.8683,69
Vilkitsky,2016,freeze-up,168,0.9995,69
Vilkitsky,2017,winter,6,0.0031,53
Vilkitsky,2017,winter,12,0.0031,53
Vilkitsky,2017,winter,24,0.1577,53
Vilkitsky,2017,winter,48,0.4347,53
Vilkitsky,2017,winter,72,0.7886,53
Vilkitsky,2017,winter,168,0.989,53
Vilkitsky,2017,shoulder,6,0.0045,55
Vilkitsky,2017,shoulder,12,0.0045,55
Vilkitsky,2017,shoulder,24,0.4913,55
Vilkitsky,2017,shoulder,48,0.8847,55
Vilkitsky,2017,shoulder,72,0.9668,55
Vilkitsky,2017,shoulder,168,0.9668,55
Vilkitsky,2017,melt,6,0.0017,87
Vilkitsky,2017,melt,12,0.0017,87
Vilkitsky,2017,melt,24,0.3507,87
Vilkitsky,2017,melt,48,0.6481,87
Vilkitsky,2017,melt,72,0.7624,87
Vilkitsky,2017,melt,168,0.9673,87
Vilkitsky,2017,freeze-up,6,0.0011,62
Vilkitsky,2017,freeze-up,12,0.0011,62
Vilkitsky,2017,freeze-up,24,0.2813,62
Vilkitsky,2017,freeze-up,48,0.6413,62
Vilkitsky,2017,freeze-up,72,0.8694,62
Vilkitsky,2017,freeze-up,168,0.9783,62
Vilkitsky,2018,winter,6,0.0019,62
Vilkitsky,2018,winter,12,0.0019,62
Vilkitsky,2018,winter,24,0.2864,62
Vilkitsky,2018,winter,48,0.5104,62
Vilkitsky,2018,winter,72,0.8442,62
Vilkitsky,2018,winter,168,0.989,62
Vilkitsky,2018,shoulder,6,0.0,31
Vilkitsky,2018,shoulder,12,0.0,31
Vilkitsky,2018,shoulder,24,0.1282,31
Vilkitsky,2018,shoulder,48,0.3271,31
Vilkitsky,2018,shoulder,72,0.5087,31
Vilkitsky,2018,shoulder,168,0.9836,31
Vilkitsky,2018,melt,6,0.0,43
Vilkitsky,2018,melt,12,0.0,43
Vilkitsky,2018,melt,24,0.0554,43
Vilkitsky,2018,melt,48,0.1869,43
Vilkitsky,2018,melt,72,0.2279,43
Vilkitsky,2018,melt,168,0.9673,43
Vilkitsky,2018,freeze-up,6,0.0,43
Vilkitsky,2018,freeze-up,12,0.0,43
Vilkitsky,2018,freeze-up,24,0.0634,43
Vilkitsky,2018,freeze-up,48,0.3801,43
Vilkitsky,2018,freeze-up,72,0.6731,43
Vilkitsky,2018,freeze-up,168,0.9563,43
Vilkitsky,2019,winter,6,0.0,42
Vilkitsky,2019,winter,12,0.0,42
Vilkitsky,2019,winter,24,0.1082,42
Vilkitsky,2019,winter,48,0.288,42
Vilkitsky,2019,winter,72,0.5874,42
Vilkitsky,2019,winter,168,0.9665,42
Vilkitsky,2019,shoulder,6,0.0,18
Vilkitsky,2019,shoulder,12,0.0,18
Vilkitsky,2019,shoulder,24,0.0472,18
Vilkitsky,2019,shoulder,48,0.0641,18
Vilkitsky,2019,shoulder,72,0.2108,18
Vilkitsky,2019,shoulder,168,0.7869,18
Vilkitsky,2019,melt,6,0.0,19
Vilkitsky,2019,melt,12,0.0,19
Vilkitsky,2019,melt,24,0.0163,19
Vilkitsky,2019,melt,48,0.0652,19
Vilkitsky,2019,melt,72,0.0897,19
Vilkitsky,2019,melt,168,0.2456,19
Vilkitsky,2019,freeze-up,6,0.0,18
Vilkitsky,2019,freeze-up,12,0.0,18
Vilkitsky,2019,freeze-up,24,0.0,18
Vilkitsky,2019,freeze-up,48,0.0,18
Vilkitsky,2019,freeze-up,72,0.2594,18
Vilkitsky,2019,freeze-up,168,0.4554,18
Vilkitsky,2020,winter,6,0.0004,19
Vilkitsky,2020,winter,12,0.0004,19
Vilkitsky,2020,winter,24,0.0004,19
Vilkitsky,2020,winter,48,0.0878,19
Vilkitsky,2020,winter,72,0.2845,19
Vilkitsky,2020,winter,168,0.3391,19
Vilkitsky,2020,shoulder,6,0.0,10
Vilkitsky,2020,shoulder,12,0.0,10
Vilkitsky,2020,shoulder,24,0.0,10
Vilkitsky,2020,shoulder,48,0.0326,10
Vilkitsky,2020,shoulder,72,0.1793,10
Vilkitsky,2020,shoulder,168,0.1793,10
Vilkitsky,2020,melt,6,0.0003,44
Vilkitsky,2020,melt,12,0.0003,44
Vilkitsky,2020,melt,24,0.0649,44
Vilkitsky,2020,melt,48,0.1717,44
Vilkitsky,2020,melt,72,0.3437,44
Vilkitsky,2020,melt,168,0.91,44
Vilkitsky,2020,freeze-up,6,0.0019,38
Vilkitsky,2020,freeze-up,12,0.0019,38
Vilkitsky,2020,freeze-up,24,0.0876,38
Vilkitsky,2020,freeze-up,48,0.174,38
Vilkitsky,2020,freeze-up,72,0.4345,38
Vilkitsky,2020,freeze-up,168,0.859,38
Vilkitsky,2021,winter,6,0.0019,45
Vilkitsky,2021,winter,12,0.0019,45
Vilkitsky,2021,winter,24,0.1558,45
Vilkitsky,2021,winter,48,0.2221,45
Vilkitsky,2021,winter,72,0.544,45
Vilkitsky,2021,winter,168,0.9779,45
Vilkitsky,2021,shoulder,6,0.0017,27
Vilkitsky,2021,shoulder,12,0.0017,27
Vilkitsky,2021,shoulder,24,0.0995,27
Vilkitsky,2021,shoulder,48,0.2299,27
Vilkitsky,2021,shoulder,72,0.4918,27
Vilkitsky,2021,shoulder,168,0.9184,27
Vilkitsky,2021,melt,6,0.0017,41
Vilkitsky,2021,melt,12,0.0017,41
Vilkitsky,2021,melt,24,0.0419,41
Vilkitsky,2021,melt,48,0.0582,41
Vilkitsky,2021,melt,72,0.3027,41
Vilkitsky,2021,melt,168,0.8276,41
Vilkitsky,2021,freeze-up,6,0.0019,34
Vilkitsky,2021,freeze-up,12,0.0019,34
Vilkitsky,2021,freeze-up,24,0.0771,34
Vilkitsky,2021,freeze-up,48,0.1315,34
Vilkitsky,2021,freeze-up,72,0.2936,34
Vilkitsky,2021,freeze-up,168,0.761,34
Vilkitsky,2022,winter,6,0.0,16
Vilkitsky,2022,winter,12,0.0,16
Vilkitsky,2022,winter,24,0.0107,16
Vilkitsky,2022,winter,48,0.0777,16
Vilkitsky,2022,winter,72,0.0777,16
Vilkitsky,2022,winter,168,0.3558,16
Vilkitsky,2022,shoulder,6,0.0,13
Vilkitsky,2022,shoulder,12,0.0,13
Vilkitsky,2022,shoulder,24,0.0,13
Vilkitsky,2022,shoulder,48,0.0978,13
Vilkitsky,2022,shoulder,72,0.0978,13
Vilkitsky,2022,shoulder,168,0.9342,13
Vilkitsky,2022,melt,6,0.0,20
Vilkitsky,2022,melt,12,0.0,20
Vilkitsky,2022,melt,24,0.0,20
Vilkitsky,2022,melt,48,0.0326,20
Vilkitsky,2022,melt,72,0.0326,20
Vilkitsky,2022,melt,168,0.5902,20
Vilkitsky,2022,freeze-up,6,0.0,16
Vilkitsky,2022,freeze-up,12,0.0,16
Vilkitsky,2022,freeze-up,24,0.0,16
Vilkitsky,2022,freeze-up,48,0.0328,16
Vilkitsky,2022,freeze-up,72,0.0328,16
Vilkitsky,2022,freeze-up,168,0.8042,16
Vilkitsky,2023,winter,6,0.0,19
Vilkitsky,2023,winter,12,0.0,19
Vilkitsky,2023,winter,24,0.0,19
Vilkitsky,2023,winter,48,0.1105,19
Vilkitsky,2023,winter,72,0.1105,19
Vilkitsky,2023,winter,168,0.8221,19
Vilkitsky,2023,shoulder,6,0.0,6
Vilkitsky,2023,shoulder,12,0.0,6
Vilkitsky,2023,shoulder,24,0.0,6
